sound,predicted_order,structure,binomials,misc,rule,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating_2.response,rating_2.rt,date,frameRate,expName,session,participant
,,,,,,,,,,,,,,space,12.0475523,,,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\talaiquetalaime.wav,L,red,talaique-talaime        talaime-talaique        ,same,FS,0,0,0,12,,,,,,,4,8.533,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\calitecalate.wav,L,red,calite-calate             calate-calite,h,VQ,0,1,1,30,,,,,,,4,5.639,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\ladacladacte.wav,L,conj,ni ladac ni ladacte             ni ladacte ni ladac,stop,FCN,0,2,2,56,,,,,,,1,5.437,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\tidatidan.wav,L,red,tida-tidan                  tidan-tida,op,VN,0,3,3,21,,,,,,,2,4.605,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fluponfupon.wav,R,red,flupon-fupon              fupon-flupon,nan,ICN,0,4,4,41,,,,,,,5,6.76,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\taguelague.wav,R,red,taguet-laguet            laguet-taguet,diff,IS,0,5,5,2,,,,,,,1,4.185,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\goudintegoudette.wav,R,red,goudinte-goudette     goudette-goudinte,cl,VN,0,6,6,20,,,,,,,5,6.024,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\gonaisgonin.wav,L,red,gonais-gonin             gonin-gonais,op,VN,0,7,7,23,,,,,,,1,4.38,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\cadaillecadape.wav,R,conj,ni cadaille ni cadape           ni cadape ni cadaille,diff,FS,0,8,8,17,,,,,,,1,6.152,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\rinoulerinoupe.wav,R,red,rinoule-rinoupe          rinoupe-rinoule,diff,FS,0,9,9,11,,,,,,,5,5.164,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\stolastolan.wav,L,conj,ni stola ni stolan                ni stolan ni stola,op,VN,0,10,10,25,,,,,,,4,4.38,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\cazibecazille.wav,L,red,cazibe-cazille           cazille-cazibe,diff,FS,0,11,11,10,,,,,,,5,4.979,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\ridacteridac.wav,R,red,ridacte-ridac              ridac-ridacte,stop,FCN,0,12,12,51,,,,,,,5,3.826,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fomaigeflomaige.wav,L,conj,ni fomaige ni flomaige        ni flomaige ni fomaige,nan,ICN,0,13,13,46,,,,,,,1,6.289,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\coudincloudin.wav,L,conj,ni coudin ni cloudin           ni cloudin ni coudin,nan,ICN,0,14,14,48,,,,,,,1,4.37,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\padaquepadique.wav,R,red,padaque-padique      padique-padaque,h,VQ,0,15,15,32,,,,,,,1,4.869,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\trapiletrapale.wav,L,conj,ni trapile ni trapale              ni trapale ni trapile,h,VQ,0,16,16,38,,,,,,,5,4.049,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fuglatefuglite.wav,R,conj,ni fuglate ni fuglite               ni fuglite ni fuglate,h,VQ,0,17,17,36,,,,,,,2,3.963,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\dalaifredalaife.wav,R,conj,ni dalaifre ni dalaife            ni dalaife ni dalaifre,fr,FCN,0,18,18,57,,,,,,,5,4.709,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\coubadecoubaille.wav,L,conj,ni coubade ni coubaille       ni coubaille ni coubade,diff,FS,0,19,19,16,,,,,,,6,6.145,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\tipametipague.wav,R,conj,ni tipame ni tipague            ni tipague ni tipame,same,FS,0,20,20,19,,,,,,,5,4.21,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\padafepadafre.wav,L,red,padafe-padafre           padafre-padafe  ,fr,FCN,0,21,21,50,,,,,,,2,5.224,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\davailedavaisse.wav,R,conj,ni davaile ni davaisse          ni davaisse ni davaile,same,FS,0,22,22,15,,,,,,,2,4.96,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\ganoucteganouc.wav,R,red,ganoucte-ganouc       ganouc-ganoucte,stop,FCN,0,23,23,53,,,,,,,6,3.572,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\cralontecralotte.wav,R,red,cralonte-cralotte        cralotte-cralonte,cl,VN,0,24,24,24,,,,,,,4,4.723,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\rupottetupotte.wav,L,red,rupotte-tupotte          tupotte-rupotte,diff,IS,0,25,25,1,,,,,,,1,3.992,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\tuguettruguet.wav,L,red,tuguet-truguet            truguet-tuguet,nan,ICN,0,26,26,44,,,,,,,2,4.319,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\guinotterinotte.wav,R,red,guinotte-rinotte         rinotte-guinotte,diff,IS,0,27,27,3,,,,,,,5,3.579,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\trivaipetivaipe.wav,R,conj,ni trivaipe ni tivaipe            ni tivaipe ni trivaipe,nan,ICN,0,28,28,45,,,,,,,4,4.348,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\ranaidecanaide.wav,L,conj,ni ranaide ni canaide           ni canaide ni ranaide,diff,IS,0,29,29,6,,,,,,,2,7.87,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\capaiccapaicte.wav,L,conj,ni capaic ni capaicte          ni capaicte ni capaic,stop,FCN,0,30,30,58,,,,,,,2,7.888,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\bicafebicafre.wav,L,red,bicafe-bicafre             bicafre-bicafe,fr,FCN,0,31,31,54,,,,,,,2,2.382,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\plamotteplamette.wav,R,conj,ni plamotte ni plamette       ni plamette ni plamotte,a,VQ,0,32,32,39,,,,,,,5,4.119,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\sapaiquesapoque.wav,L,conj,ni sapaique ni sapoque       ni sapoque ni sapaique,a,VQ,0,33,33,37,,,,,,,4,3.911,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\loubotteloubette.wav,R,red,loubotte-loubette       loubette-loubotte,a,VQ,0,34,34,31,,,,,,,5,4.019,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\chipanechipague.wav,R,red,chipane-chipague     chipague-chipane,same,FS,0,35,35,13,,,,,,,2,4.421,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\brezouillebezouille.wav,R,red,brezouille-bezouille    bezouille-brezouille,nan,ICN,0,36,36,43,,,,,,,5,4.385,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\clavrercavrer.wav,R,conj,ni clavrer ni cavrer             ni cavrer ni clavrer,nan,ICN,0,37,37,49,,,,,,,5,4.98,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\rouzaperouzaille.wav,L,conj,ni rouzape ni rouzaille         ni rouzaille ni rouzape,diff,FS,0,38,38,18,,,,,,,1,7.639,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\plirotpirot.wav,R,conj,ni plirot ni pirot                  ni pirot ni plirot,nan,ICN,0,39,39,47,,,,,,,5,2.956,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\traplintetraplette.wav,R,conj,ni traplinte ni traplette         ni traplette ni traplinte,cl,VN,0,40,40,26,,,,,,,2,5.163,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\chouvetrouvet.wav,R,conj,ni chouvet ni rouvet             ni rouvet ni chouvet,same,IS,0,41,41,9,,,,,,,2,4.074,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\codellecrodelle.wav,L,red,codelle-crodelle         crodelle-codelle,nan,ICN,0,42,42,40,,,,,,,1,2.416,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\pamiquelamique.wav,R,conj,ni pamique ni lamique         ni lamique ni pamique,diff,IS,0,43,43,5,,,,,,,1,3.484,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\tilafretilafe.wav,R,conj,ni tilafre ni tilafe                 ni tilafe ni tilafre,fr,FCN,0,44,44,59,,,,,,,5,3.594,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\davaisdavain.wav,L,conj,ni davais ni davain              ni davain ni davais,op,VN,0,45,45,27,,,,,,,4,4.797,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\tiboufetiboufre.wav,L,red,tiboufe-tiboufre           tiboufre-tiboufe,fr,FCN,0,46,46,52,,,,,,,1,4.718,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\madetgadet.wav,L,red,madet-gadet            gadet-madet,same,IS,0,47,47,4,,,,,,,5,3.074,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\ranietteraniotte.wav,L,red,raniette-raniotte        raniotte-raniette,a,VQ,0,48,48,33,,,,,,,4,2.969,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\rataferatalle.wav,L,red,ratafe-ratalle             ratalle-ratafe,same,FS,0,49,49,14,,,,,,,5,3.409,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\salainestalaine.wav,L,red,salaine-stalaine         stalaine-salaine,nan,ICN,0,50,50,42,,,,,,,1,3.114,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\gouvactegouvac.wav,R,conj,ni gouvacte ni gouvac         ni gouvac ni gouvacte,stop,FCN,0,51,51,55,,,,,,,5,3.353,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\noupetgoupet.wav,L,red,noupet-goupet          goupet-noupet,same,IS,0,52,52,0,,,,,,,5,3.65,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\clatifeclatafe.wav,L,red,clatife-clatafe            clatafe-clatife,h,VQ,0,53,53,34,,,,,,,4,3.659,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\raffotteraffette.wav,R,conj,ni raffotte ni raffette             ni raffette ni raffotte,a,VQ,0,54,54,35,,,,,,,5,5.055,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\chavintechavette.wav,R,red,chavinte-chavette      chavette-chavinte,cl,VN,0,55,55,22,,,,,,,4,4.127,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\vulpontevulpotte.wav,R,conj,ni vulponte ni vulpotte         ni vulpotte ni vulponte,cl,VN,0,56,56,28,,,,,,,1,3.536,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\gavaipemavaipe.wav,R,conj,ni gavaipe ni mavaipe          ni mavaipe ni gavaipe,same,IS,0,57,57,7,,,,,,,4,4.357,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\livottedivotte.wav,L,conj,ni livotte ni divotte               ni divotte ni livotte,diff,IS,0,58,58,8,,,,,,,6,4.573,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\flitaflitan.wav,L,conj,ni flita ni flitan                    ni flitan ni flita,op,VN,0,59,59,29,,,,,,,1,4.012,,,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\soitettesoitinte.wav,R,conj,ni soitette ni soitinte                ni soitette ni soitotte,nan,VQ/VN,,,,,0,0,0,7,,,,,5,4.939,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\saglettepaglette.wav,L,conj,ni saglette ni paglette           ni saglette ni staglette,nan,IS/ICN,,,,,0,1,1,36,,,,,6,6.34,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\baprigeblaprige.wav,L,conj,ni baprige ni blaprige             ni baprige ni baprage,h,ICN/VQ,,,,,0,2,2,28,,,,,2,4.985,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\tupettetupotte.wav,R,conj,ni tupette ni tupotte                ni tupette ni trupette,a,ICN/VQ,,,,,0,3,3,27,,,,,5,5.187,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fouguiflougui.wav,R,conj,ni fougui ni flougui                ni fougui ni pougui,nan,IS/ICN,,,,,0,4,4,35,,,,,6,4.259,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\croudettecroudinte.wav,R,red,croudette-croudinte       croudette-croudotte,nan,VQ/VN,,,,,0,5,5,3,,,,,5,3.765,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\churettechurinte.wav,R,red,churette-churinte           churette-churotte,nan,VQ/VN,,,,,0,6,6,1,,,,,5,3.691,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\padipada.wav,R,red,padi-pada                  padi-pladi,h,ICN/VQ,,,,,0,7,7,21,,,,,2,3.851,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\dabidrabi.wav,L,red,dabi-drabi                  dabi-daba ,h,ICN/VQ,,,,,0,8,8,20,,,,,5,3.013,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\faubetteflaubette.wav,R,red,faubette-flaubette      faubette-gaubette,nan,IS/ICN,,,,,0,9,9,33,,,,,5,4.637,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\faglettefaglotte.wav,R,conj,ni faglette ni faglotte                ni faglette ni taglette,a,IS/VQ,,,,,0,10,10,17,,,,,6,5.226,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\gautrettegautrotte.wav,L,red,gautrette-gautrotte        gautrette-gautrinte,nan,VQ/VN,,,,,0,11,11,2,,,,,2,4.075,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\supetteslupette.wav,R,conj,ni supette ni slupette            ni supette ni gupette,nan,IS/ICN,,,,,0,12,12,37,,,,,6,4.32,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\saglidagli.wav,L,red,sagli-dagli                   sagli-sagla,h,IS/VQ,,,,,0,13,13,14,,,,,6,3.676,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\saprigestaprige.wav,R,conj,ni saprige ni staprige            ni saprige ni caprige             ,nan,IS/ICN,,,,,0,14,14,39,,,,,5,4.193,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fabigabi.wav,L,red,fabi-gabi                   fabi-flabi,nan,IS/ICN,,,,,0,15,15,30,,,,,5,3.127,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\sudettepudette.wav,L,red,sudette-pudette        sudette-studette,nan,IS/ICN,,,,,0,16,16,32,,,,,1,3.913,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\maflettemaflotte.wav,L,conj,ni maflette ni maflotte              ni maflette ni maflinte,nan,VQ/VN,,,,,0,17,17,8,,,,,1,4.152,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fudettefudotte.wav,R,red,fudette-fudotte             fudette-budette,a,IS/VQ,,,,,0,18,18,11,,,,,6,3.793,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\plaretteplarotte.wav,L,red,plarette-plarotte            plarette-plarinte,nan,VQ/VN,,,,,0,19,19,4,,,,,1,3.273,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\sabicabi.wav,L,red,sabi-cabi                     sabi-saba              ,h,IS/VQ,,,,,0,20,20,10,,,,,6,3.258,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\saubettesaubotte.wav,R,red,saubette-saubotte       saubette-daubette,a,IS/VQ,,,,,0,21,21,13,,,,,1,3.107,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\faprigefaprage.wav,R,conj,ni faprige ni faprage                 ni faprige ni gaprige,h,IS/VQ,,,,,0,22,22,15,,,,,3,3.887,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\sontecbontec.wav,L,conj,ni sontec ni bontec               ni sontec ni stontec,nan,IS/ICN,,,,,0,23,23,38,,,,,3,3.762,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\glavetteglavotte.wav,L,red,glavette-glavotte            glavette-glavinte,nan,VQ/VN,,,,,0,24,24,0,,,,,2,2.533,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\paubetteplaubette.wav,L,red,paubette-plaubette      paubette-paubotte,a,ICN/VQ,,,,,0,25,25,24,,,,,5,3.509,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\couguicougua.wav,R,conj,ni cougui ni cougua                ni cougui ni crougui,h,ICN/VQ,,,,,0,26,26,25,,,,,2,3.608,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fupettecupette.wav,L,conj,ni fupette ni cupette                 ni fupette ni fupotte,a,IS/VQ,,,,,0,27,27,16,,,,,3,4.171,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\gontecgontoc.wav,R,conj,ni gontec ni gontoc                ni gontec ni grontec,a,ICN/VQ,,,,,0,28,28,29,,,,,1,3.681,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\daglettedraglette.wav,L,conj,ni daglette ni draglette            ni daglette ni daglotte,a,ICN/VQ,,,,,0,29,29,26,,,,,6,3.73,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\chaditadi.wav,L,red,chadi-tadi                   chadi-chada,h,IS/VQ,,,,,0,30,30,12,,,,,6,3.613,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\cudettecludette.wav,L,red,cudette-cludette         cudette-cudotte,a,ICN/VQ,,,,,0,31,31,22,,,,,6,2.896,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\fontecfontoc.wav,R,conj,ni fontec ni fontoc                    ni fontec ni pontec,a,IS/VQ,,,,,0,32,32,19,,,,,3,3.29,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\paglipagla.wav,R,red,pagli-pagla                 pagli-pragli,h,ICN/VQ,,,,,0,33,33,23,,,,,2,3.436,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\vapettevapinte.wav,R,conj,ni vapette ni vapinte                 ni vapette ni vapotte,nan,VQ/VN,,,,,0,34,34,9,,,,,5,3.099,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\lutettelutotte.wav,L,conj,ni lutette ni lutotte                   ni lutette ni lutinte,nan,VQ/VN,,,,,0,35,35,6,,,,,2,2.209,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\bimettebiminte.wav,R,conj,ni bimette ni biminte                ni bimette ni bimotte,nan,VQ/VN,,,,,0,36,36,5,,,,,6,3.612,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\faglifragli.wav,R,red,fagli-fragli                 fagli-tagli,nan,IS/ICN,,,,,0,37,37,31,,,,,6,2.995,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\souguidougui.wav,L,conj,ni sougui ni dougui                  ni sougui ni sougua,h,IS/VQ,,,,,0,38,38,18,,,,,5,3.763,2016_Feb_18_1530,31.93513497,binobino,1,r309
C:\Users\viola\Desktop\FR_GHM\sadigadi.wav,L,red,sadi-gadi                  sadi-sladi,nan,IS/ICN,,,,,0,39,39,34,,,,,1,3.338,2016_Feb_18_1530,31.93513497,binobino,1,r309
